,Total_Stops,Additional_Info,Route1,Route2,Route3,Route4,Route5,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Banglore,Chennai,Delhi,Kolkata,Mumbai,Banglore,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Price,Journey_Month,Journey_Day,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute,Duration_mins,Price_per_minute
2142,1,8,3,6,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.40869782454639203,6,9,5,10,10,5,295,0.02975964681654417
2143,2,8,3,32,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8717533026263707,6,12,12,20,19,15,1855,0.005084961474858807
2144,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9920693065897003,5,15,7,10,10,5,175,0.04846490707661155
2145,0,7,1,19,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.167285830457356,6,18,5,45,7,15,90,0.08757288796729888
2146,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8968505500752545,3,3,13,0,15,50,170,0.05556124996562157
2147,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0633709152609044,6,12,11,40,19,15,455,0.01982423508846742
2148,0,8,3,10,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.4950132326690955,5,15,6,0,9,10,190,0.04597390923299651
2149,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.1616691672037076,4,1,1,30,4,15,165,0.050877572989104065
2150,1,8,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.5876156171664806,3,6,8,0,8,15,1455,0.0067339933720420644
2151,1,7,3,37,6,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.6558674248337489,4,15,8,45,13,15,270,0.032047952268125394
2152,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2499477619660817,3,6,6,0,15,30,570,0.016887059278985414
2153,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.3018972550074115,5,18,20,55,19,0,1325,0.007284632007042821
2154,2,8,3,0,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9230063919086594,6,24,23,5,4,25,1760,0.0053742964377696935
2155,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.20766526793066847,6,27,18,0,1,30,450,0.019737105347709564
2156,1,8,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.89307112581552,4,3,16,0,21,0,300,0.02843961580053076
2157,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.386698351984509,6,27,21,15,0,15,180,0.04599972619845848
2158,0,5,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.792619843295183,3,27,7,10,8,35,85,0.09497387450787645
2159,0,7,0,13,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.7610949488316419,5,12,5,55,8,35,160,0.05055542993226244
2160,0,8,2,5,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.999801723370917,6,3,22,15,0,50,155,0.054692982718738015
2161,1,8,0,34,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4811993747375533,3,9,16,50,21,35,285,0.032397457344767296
2162,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9350433474235934,5,21,20,55,4,25,450,0.021033122373255858
2163,0,8,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.5056663971195885,3,21,21,20,22,45,85,0.09069246589467264
2164,2,8,2,2,4,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.28541314307760607,4,1,12,0,11,10,1390,0.006570756352840322
2165,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.3692960816042787,5,24,16,30,9,20,1010,0.009085309821955045
2166,0,8,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.009061163512071303,5,21,7,5,8,30,85,0.10579186744174293
2167,0,8,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.6660134343574482,6,6,20,55,23,40,165,0.04931755048519182
2168,0,8,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.003204336615357015,6,1,7,10,10,10,180,0.04994066425579417
2169,0,8,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.19924611486357646,4,6,17,45,20,45,180,0.04936663508418228
2170,1,8,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.9375948741033598,6,6,10,35,19,35,540,0.015757705592072173
2171,2,8,2,2,4,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.46581977322700235,6,9,12,0,11,10,1390,0.006636997129060592
2172,3,8,3,38,23,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5695610949325037,5,18,5,15,19,15,2280,0.0040694617466526355
2173,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,6,9,8,25,18,15,590,0.01574823631061182
2174,1,8,3,20,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.2057610042323715,3,6,16,10,22,20,370,0.02400721430083254
2175,1,8,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8394842565502076,3,18,8,55,18,25,570,0.016519533833254878
2176,1,5,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0948290899325313,6,9,9,35,22,5,750,0.012728607202599405
2177,0,8,3,10,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.5594070907588146,4,15,14,25,17,40,195,0.044626553157075255
2178,1,8,2,33,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.2509210275450884,4,3,6,15,10,30,255,0.032742148237516824
2179,2,8,3,0,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.332457393458245,3,21,19,10,18,50,1420,0.00644884608956711
2180,0,5,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8453867133057864,5,15,7,10,10,10,180,0.047534564324353976
2181,2,5,3,28,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5072597667405867,6,27,5,30,19,0,810,0.011415525758713923
2182,0,8,4,8,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.790715952430129,6,3,17,45,20,5,140,0.06708031612630369
2183,1,8,0,33,8,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.007110832458925651,3,15,11,50,13,0,1510,0.005954512143161465
2184,0,8,2,5,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.7311961276615969,5,15,14,15,16,45,150,0.05743000915922158
2185,1,8,3,37,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.04216277212861046,5,9,23,30,4,35,305,0.029538370166965863
2186,1,8,3,6,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.694881781901293,6,1,16,45,22,25,340,0.027477450239513763
2187,1,8,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.3121057091691065,3,21,7,0,12,50,350,0.026134212846726748
2188,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,6,10,0,19,0,540,0.01710426013638095
2189,0,8,2,5,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.4217861615055294,6,18,9,0,11,25,145,0.056979605820461666
2190,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7934936679378544,3,21,11,40,18,50,430,0.021843399834349155
2191,2,8,3,1,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.1372085663901932,6,27,18,20,12,35,1095,0.008737976935043777
2192,0,7,1,19,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.5519384208333267,5,12,13,15,14,45,90,0.08539159564417592
2193,2,8,3,9,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.155074906979279,5,9,6,50,7,40,1490,0.006427653182753292
2194,0,8,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.19924611486357646,5,21,6,0,8,45,165,0.05385451100092613
2195,1,8,2,20,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.4544257697514715,5,24,19,20,23,45,265,0.03111465837026697
2196,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.1656602535721125,6,24,7,30,19,15,705,0.012628561181610692
2197,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8794256828660025,3,27,8,0,15,30,450,0.020970042915186476
2198,1,8,3,7,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.38061716816222285,5,27,13,0,19,15,375,0.024485175726545294
2199,0,8,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.009061163512071303,5,24,10,20,11,50,90,0.09991454147275722
2200,0,5,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.9234251373356831,5,24,7,5,8,30,85,0.10019285730877021
2201,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.0886414161075892,4,6,23,30,2,20,170,0.04960041728234942
2202,1,8,2,15,3,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.08528140259933702,6,6,16,45,21,5,1700,0.005261269900570825
2203,0,8,4,8,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.4334535298237239,6,24,7,55,10,15,140,0.05897205809867793
2204,1,8,3,20,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.4250510822762297,6,3,8,35,22,30,835,0.010503891675615142
2205,1,8,3,37,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6893794318596261,6,3,23,30,4,35,305,0.030621392886416424
2206,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0064847743368839,6,27,15,0,1,30,630,0.015081534675679926
2207,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,5,21,8,25,20,45,740,0.012556026247649966
2208,0,5,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.9234251373356831,5,9,7,5,8,30,85,0.10019285730877021
2209,2,8,3,20,22,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.5457756378568446,3,27,17,15,9,25,970,0.008978489682048642
2210,0,8,0,13,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8536954624171732,4,6,10,0,12,45,165,0.051830187981223644
2211,2,8,3,28,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9525849275819283,6,9,9,40,4,25,1125,0.00842120694882548
2212,1,6,0,20,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.02114185250725174,3,1,16,15,20,35,260,0.03452651510640799
2213,1,8,3,33,6,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.705412495462823,6,9,6,5,11,20,315,0.027389398871245106
2214,0,8,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.19924611486357646,4,9,6,0,8,45,165,0.05385451100092613
2215,1,8,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.20957138415457188,5,18,16,0,1,30,570,0.015580218554651677
2216,0,5,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.789566466999393,6,12,19,35,21,5,90,0.08971486326766127
2217,1,8,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.213918703918874,3,6,15,0,1,35,635,0.015129504770710676
2218,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.023385212088644258,5,15,8,30,19,15,645,0.013952898202574466
2219,1,8,2,7,3,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.08692958759048051,5,21,9,25,18,30,545,0.016572570048248806
2220,0,8,4,8,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.46965012262489114,3,9,22,5,0,25,140,0.062485624297578354
2221,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.6189365266378788,3,3,13,0,21,0,480,0.020445720216405488
2222,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.478828079919096,3,6,23,5,19,45,1240,0.007856804944369125
2223,0,5,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.5178371898987216,4,24,7,10,10,10,180,0.048463300122222976
2224,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.087394810179866,3,9,6,0,19,45,825,0.01156686199520769
2225,0,5,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.5102396262500537,5,9,18,55,22,0,185,0.04441566800493845
2226,1,8,3,33,6,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.705412495462823,5,15,6,5,11,20,315,0.027389398871245106
2227,1,8,1,14,13,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.47679008987033467,3,12,19,40,9,10,810,0.011396327115023476
2228,1,5,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8553688281262166,5,6,9,35,18,0,505,0.018661864043412794
2229,2,8,2,14,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.4817031371810825,5,6,10,0,5,25,1165,0.008363867367134474
2230,1,8,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.2606313855886756,5,24,7,30,21,0,810,0.010931685096753746
2231,2,8,2,25,9,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.908278972699115,6,12,5,50,20,25,875,0.01080142314613604
2232,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5463601615294493,6,12,8,0,4,25,1225,0.007564515633980347
2233,1,8,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.445399561146746,3,6,7,0,19,10,730,0.013322434406183066
2234,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,24,13,0,4,25,925,0.00998518970123861
2235,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.219403666037545,6,24,11,25,19,15,470,0.01888448179708215
2236,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2499477619660817,3,3,10,20,1,35,915,0.010519807419695833
2237,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9920693065897003,6,12,7,10,10,5,175,0.04846490707661155
2238,1,8,0,2,8,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.16677369973721026,3,15,9,30,16,20,410,0.022128782824278343
2239,1,8,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.6147969939652382,5,6,9,35,9,45,1450,0.00641479997609908
2240,1,8,2,14,3,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.47583023526215823,6,12,20,30,20,25,1435,0.006432428626663207
2241,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.853627815620424,5,18,13,0,12,35,1415,0.006659613269322215
2242,1,8,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.1166872861450847,5,12,9,35,23,35,840,0.011378108614094787
2243,1,8,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8133131589635473,5,24,9,35,14,25,1730,0.005435131365613429
2244,0,8,3,10,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.7043601181181329,4,9,6,0,9,10,190,0.045411567102416575
2245,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,5,18,8,25,12,0,1655,0.0056141748781033075
2246,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.1377826552775552,5,21,21,10,4,40,450,0.020128899357049965
2247,1,8,3,6,6,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.7674382503014417,6,6,17,55,22,50,295,0.029138997870645854
2248,2,8,3,20,22,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.21311624146305544,3,21,9,45,21,20,695,0.012775417808023716
2249,1,5,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.6317258728734565,6,24,10,20,1,30,910,0.0095222728675622
2250,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.061648868060173,3,24,19,45,19,40,1435,0.006640781262360511
2251,2,8,2,14,7,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0778149895624711,5,24,7,0,1,20,1100,0.008670701694495679
2252,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.366936219206723,5,21,20,55,19,0,1325,0.007309684183194685
2253,0,8,1,19,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.6996370691443943,6,27,13,15,14,45,90,0.08455402445459505
2254,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,5,18,20,0,18,15,1335,0.006959894699071891
2255,0,7,0,13,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.5797140751792345,4,24,21,10,0,5,175,0.04675108968982499
2256,1,5,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.015386365241146626,5,6,9,35,9,45,1450,0.006203818582715155
2257,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.1030719427737965,3,9,20,50,18,50,1320,0.007235350251327381
2258,1,8,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8394842565502076,3,18,8,0,15,15,435,0.021646285712540875
2259,1,8,3,33,6,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.7885576460024971,4,9,6,5,11,20,315,0.027254684450184332
2260,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.24447973528557249,4,1,16,30,16,20,1430,0.006197837968614425
2261,1,8,3,33,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.512166639896974,3,3,2,5,7,25,320,0.02890337562591285
2262,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.3692960816042787,5,15,18,55,9,20,865,0.010608280832571787
2263,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0570869307898332,5,18,17,30,1,30,480,0.019848318378599464
2264,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,12,19,15,12,35,1040,0.008881058147736265
2265,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9920693065897003,4,9,7,10,10,5,175,0.04846490707661155
2266,0,8,0,13,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.24170837531507217,3,3,5,50,8,40,170,0.05214307483830258
2267,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5065964468781479,3,6,7,5,21,0,835,0.011684563301407627
2268,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.1050227939707882,5,21,15,0,1,30,630,0.015161361894593448
2269,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9920693065897003,5,1,8,30,11,20,170,0.0498903455200413
2270,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9920693065897003,4,27,20,0,22,50,170,0.0498903455200413
2271,0,8,0,13,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.135274275375355,5,12,23,55,2,45,170,0.04946041637760029
2272,2,8,2,15,9,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2256092996808423,6,6,9,50,23,15,805,0.01194186595554563
2273,0,8,0,13,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.21502767053352226,6,1,17,0,19,45,165,0.05380569596803044
2274,1,8,2,14,3,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8217002528507434,3,24,20,30,8,55,745,0.012626923233629355
2275,1,8,0,0,8,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6917886115426392,3,3,0,30,8,45,495,0.018870210930703266
2276,2,8,2,14,7,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.3642536793767495,5,15,10,0,13,45,1665,0.0058161936617084865
2277,1,8,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.1166872861450847,6,9,17,0,10,55,1075,0.008890801149618252
2278,0,5,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.3439471758893091,5,21,11,10,14,5,175,0.047438684360669524
2279,1,8,2,2,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.2509210275450884,5,6,19,35,23,15,220,0.03795112636621268
2280,1,8,3,7,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6320710948296645,3,9,4,0,19,15,915,0.010175165246545118
2281,0,8,0,13,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.2732552108821669,5,21,10,0,12,45,165,0.05362558829315991
2282,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.1277321359804555,3,24,21,10,9,15,725,0.013190687212890581
2283,2,5,3,34,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6087059275379955,6,27,14,35,12,35,1320,0.007044205491893103
2284,2,8,3,32,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6076290650912739,3,27,7,0,19,15,735,0.012650070269042416
