,Price,Journey_Month,Journey_Day,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute,Duration_mins,Price_per_minute,Airline_encoded,Source_encoded,Destination_encoded,Total_Stops_encoded,Additional_Info_encoded,Route_1_encoded,Route_2_encoded,Route_3_encoded,Route_4_encoded,Route_5_encoded,Route_6_encoded
1797,10262,6,15,18,15,4,25,610,16.82295081967213,4,2,1,0,5,3,6,6,10,4,1
1798,6643,6,6,8,35,17,15,520,12.775,8,3,0,0,8,2,32,3,10,4,1
1799,9845,3,21,7,30,21,0,810,12.154320987654321,7,2,1,0,8,3,6,6,10,4,1
1800,11134,3,24,18,55,12,0,1025,10.862439024390245,4,3,0,0,5,2,6,3,10,4,1
1801,5583,6,1,6,5,11,20,315,17.723809523809525,8,2,1,0,8,3,28,6,10,4,1
1802,6069,5,15,16,0,21,0,300,20.23,3,2,1,0,8,3,6,6,10,4,1
1803,13817,3,12,5,45,20,20,875,15.790857142857142,4,0,5,0,8,0,6,7,10,4,1
1804,10283,3,6,5,0,19,15,2295,4.480610021786492,1,2,1,1,8,3,0,4,5,4,1
1805,7795,3,24,9,50,21,5,675,11.548148148148147,1,3,0,0,8,2,11,3,10,4,1
1806,13977,3,9,0,20,7,40,440,31.76590909090909,6,2,1,0,5,3,6,6,10,4,1
1807,10919,6,1,6,45,4,25,1300,8.399230769230769,4,2,1,1,5,3,29,4,5,4,1
1808,6038,3,3,20,25,23,5,160,37.7375,3,3,0,4,8,2,5,21,10,4,1
1809,5601,5,21,5,35,8,50,195,28.723076923076924,3,2,1,4,8,3,8,21,10,4,1
1810,12351,3,9,7,30,21,0,810,15.248148148148148,3,2,1,0,8,3,6,6,10,4,1
1811,6094,4,15,5,10,8,0,170,35.84705882352941,1,2,1,4,8,3,8,21,10,4,1
1812,7575,5,15,10,35,19,15,520,14.567307692307692,6,2,1,0,8,3,6,6,10,4,1
1813,16079,5,27,21,50,4,25,395,40.70632911392405,4,2,1,0,8,3,6,6,10,4,1
1814,10262,6,15,19,15,19,0,1425,7.2014035087719295,4,2,1,0,5,3,6,6,10,4,1
1815,13470,6,9,16,45,22,25,340,39.61764705882353,0,2,1,0,8,3,5,6,10,4,1
1816,8016,6,27,11,10,14,5,175,45.80571428571429,4,0,2,4,8,0,10,21,10,4,1
1817,16289,3,9,18,15,18,50,1475,11.043389830508474,4,2,1,0,8,3,6,6,10,4,1
1818,10262,6,6,19,45,4,25,520,19.734615384615385,4,2,1,0,5,3,6,6,10,4,1
1819,4823,6,27,18,25,21,20,175,27.56,3,0,2,4,8,0,10,21,10,4,1
1820,5403,4,9,9,45,12,35,170,31.78235294117647,10,0,2,4,8,0,10,21,10,4,1
1821,12373,5,18,17,30,19,0,1530,8.086928104575163,4,2,1,0,5,3,6,6,10,4,1
1822,13552,3,6,14,10,22,25,495,27.377777777777776,8,4,3,0,8,1,25,11,10,4,1
1823,10844,5,9,8,25,20,45,740,14.654054054054054,4,3,0,0,5,2,6,3,10,4,1
1824,22619,3,6,9,40,23,45,845,26.768047337278105,1,4,3,1,8,1,24,7,8,4,1
1825,8625,5,27,10,35,19,15,520,16.58653846153846,6,2,1,0,8,3,6,6,10,4,1
1826,4777,3,24,6,0,8,45,165,28.951515151515153,3,0,5,4,8,0,10,21,10,4,1
1827,5000,6,21,5,35,8,50,195,25.641025641025642,3,2,1,4,8,3,8,21,10,4,1
1828,21954,3,6,19,10,19,45,1475,14.88406779661017,4,2,1,1,8,3,0,4,5,4,1
1829,11627,6,3,11,30,4,25,1015,11.455172413793104,4,2,1,0,5,3,6,6,10,4,1
1830,13731,5,24,14,5,4,40,875,15.692571428571428,4,3,0,0,8,2,6,3,10,4,1
1831,3943,4,3,22,10,1,0,170,23.194117647058825,3,0,2,4,8,0,10,21,10,4,1
1832,6992,3,21,8,55,23,0,845,8.274556213017751,4,0,5,0,5,0,6,7,10,4,1
1833,13941,5,6,18,55,4,40,585,23.83076923076923,4,3,0,0,8,2,6,3,10,4,1
1834,14924,6,12,8,0,19,0,660,22.612121212121213,4,2,1,0,8,3,6,6,10,4,1
1835,18371,6,27,2,15,12,35,620,29.63064516129032,4,2,1,0,8,3,6,6,10,4,1
1836,7295,3,3,19,35,21,55,140,52.107142857142854,3,1,4,4,8,4,7,21,10,4,1
1837,9292,3,9,17,0,16,40,1420,6.543661971830986,1,0,5,0,8,0,12,7,10,4,1
1838,13941,5,1,20,0,8,15,735,18.96734693877551,4,3,0,0,8,2,6,3,10,4,1
1839,4150,3,24,4,15,9,50,335,12.388059701492537,3,3,0,0,8,2,15,3,10,4,1
1840,12681,4,1,20,0,23,35,1655,7.662235649546828,4,3,0,0,8,2,6,3,10,4,1
1841,5601,6,3,5,35,8,50,195,28.723076923076924,3,2,1,4,8,3,8,21,10,4,1
1842,14960,5,21,9,50,8,55,1385,10.8014440433213,1,3,0,1,8,2,11,7,3,4,1
1843,13377,6,6,16,0,1,30,570,23.46842105263158,6,2,1,0,8,3,6,6,10,4,1
1844,3342,3,21,12,0,13,25,85,39.31764705882353,3,4,3,4,8,1,15,21,10,4,1
1845,8016,6,6,11,10,14,5,175,45.80571428571429,4,0,2,4,8,0,10,21,10,4,1
1846,16736,3,6,5,45,23,0,1035,16.170048309178743,4,0,5,0,8,0,6,7,10,4,1
1847,10031,3,24,21,10,19,40,1350,7.430370370370371,4,3,0,0,5,2,6,3,10,4,1
1848,7258,4,21,20,30,8,15,705,10.295035460992908,1,2,1,0,8,3,5,6,10,4,1
1849,4030,5,15,6,0,8,45,165,24.424242424242426,4,0,2,4,5,0,10,21,10,4,1
1850,13381,6,24,14,25,19,15,1730,7.7346820809248555,1,2,1,1,8,3,7,4,5,4,1
1851,16704,5,24,23,5,4,25,1760,9.49090909090909,4,2,1,1,8,3,0,4,5,4,1
1852,13587,6,24,9,0,21,0,720,18.870833333333334,6,2,1,0,8,3,6,6,10,4,1
1853,5678,5,24,2,55,4,20,85,66.8,4,4,3,4,8,1,15,21,10,4,1
1854,7064,4,1,6,30,9,20,1610,4.3875776397515525,4,3,0,0,5,2,6,3,10,4,1
1855,2754,6,3,1,40,3,10,90,30.6,3,4,3,4,8,1,15,21,10,4,1
1856,4668,5,1,9,45,12,35,170,27.458823529411763,10,0,2,4,8,0,10,21,10,4,1
1857,4107,6,21,19,55,22,25,150,27.38,0,3,0,4,8,2,5,21,10,4,1
1858,5894,6,12,4,55,21,0,965,6.107772020725388,3,2,1,0,8,3,6,6,10,4,1
1859,10262,6,6,17,30,4,25,655,15.667175572519083,4,2,1,0,5,3,6,6,10,4,1
1860,13941,5,9,16,30,8,15,945,14.752380952380953,4,3,0,0,8,2,6,3,10,4,1
1861,6451,4,27,16,45,7,10,865,7.457803468208093,0,2,1,0,8,3,5,6,10,4,1
1862,10975,6,27,9,45,9,25,1420,7.72887323943662,1,2,1,1,8,3,15,19,5,4,1
1863,14746,3,6,12,0,7,40,1180,12.496610169491525,1,2,1,1,8,3,23,4,5,4,1
1864,11410,6,6,20,45,7,10,625,18.256,0,2,1,0,8,3,5,6,10,4,1
1865,3841,5,1,6,55,9,30,155,24.780645161290323,8,3,0,4,7,2,5,21,10,4,1
1866,13381,6,3,6,50,7,40,1490,8.980536912751678,1,2,1,1,8,3,7,4,5,4,1
1867,15078,5,9,11,30,1,30,840,17.95,6,2,1,0,8,3,6,6,10,4,1
1868,8891,5,9,9,25,18,30,545,16.313761467889908,1,3,0,0,8,2,6,3,10,4,1
1869,7757,5,9,14,5,10,5,1200,6.464166666666666,4,3,0,0,5,2,6,3,10,4,1
1870,4441,4,9,5,45,8,45,180,24.67222222222222,1,0,2,4,8,0,10,21,10,4,1
1871,10031,3,24,19,45,18,10,1345,7.457992565055762,4,3,0,0,5,2,6,3,10,4,1
1872,4823,4,12,13,0,15,50,170,28.370588235294118,3,0,2,4,8,0,10,21,10,4,1
1873,8576,5,24,9,25,18,30,545,15.735779816513762,1,3,0,0,8,2,6,3,10,4,1
1874,11087,3,12,20,35,16,10,1175,9.435744680851064,4,0,5,0,5,0,6,7,10,4,1
1875,12373,5,18,10,0,12,35,1595,7.757366771159875,4,2,1,0,5,3,6,6,10,4,1
1876,11432,5,21,9,25,5,35,1210,9.447933884297521,1,3,0,1,8,2,6,9,3,4,1
1877,3175,6,15,16,55,18,25,90,35.27777777777778,3,4,3,4,8,1,15,21,10,4,1
1878,4804,5,12,9,35,12,20,165,29.115151515151513,3,3,0,4,8,2,5,21,10,4,1
1879,13014,6,27,9,40,12,35,1615,8.058204334365325,4,2,1,1,8,3,23,4,5,4,1
1880,7563,3,6,7,10,22,20,910,8.310989010989012,6,2,1,0,5,3,15,6,10,4,1
1881,3873,6,27,9,0,11,25,145,26.71034482758621,8,3,0,4,8,2,5,21,10,4,1
1882,6282,5,21,11,55,0,55,780,8.053846153846154,3,2,1,0,8,3,15,6,10,4,1
1883,11200,6,1,8,30,19,0,630,17.77777777777778,6,2,1,0,8,3,6,6,10,4,1
1884,5613,4,24,19,30,22,15,165,34.018181818181816,10,0,2,4,8,0,10,21,10,4,1
1885,5601,6,9,14,20,17,35,195,28.723076923076924,3,2,1,4,8,3,8,21,10,4,1
1886,10262,6,15,14,0,12,35,1355,7.573431734317343,4,2,1,0,5,3,6,6,10,4,1
1887,14306,3,1,20,0,22,55,175,81.74857142857142,3,0,5,4,8,0,10,21,10,4,1
1888,7064,4,1,20,0,20,45,1485,4.756902356902357,4,3,0,0,5,2,6,3,10,4,1
1889,18371,6,27,7,5,19,0,715,25.693706293706295,4,2,1,0,8,3,6,6,10,4,1
1890,13591,5,18,20,15,19,15,1380,9.84855072463768,1,2,1,1,8,3,7,4,5,4,1
1891,10368,6,1,9,40,12,35,1615,6.419814241486068,4,2,1,1,5,3,23,4,5,4,1
1892,18275,6,12,17,50,1,30,460,39.72826086956522,6,2,1,1,8,3,21,4,5,4,1
1893,3749,5,27,22,10,1,0,170,22.05294117647059,3,0,2,4,8,0,10,21,10,4,1
1894,6810,6,6,15,10,23,30,500,13.62,0,3,0,1,8,2,20,7,3,4,1
1895,7485,5,21,11,40,21,0,560,13.366071428571429,6,2,1,0,8,3,6,6,10,4,1
1896,5510,5,27,14,15,16,45,150,36.733333333333334,1,3,0,4,8,2,5,21,10,4,1
1897,10262,6,3,18,15,4,25,610,16.82295081967213,4,2,1,0,5,3,6,6,10,4,1
1898,6723,6,24,7,10,16,10,540,12.45,6,2,1,0,8,3,15,6,10,4,1
1899,8307,3,21,8,0,15,30,450,18.46,6,2,1,0,8,3,6,6,10,4,1
1900,6146,4,21,5,55,13,35,460,13.360869565217392,2,2,1,0,8,3,15,6,10,4,1
1901,15129,5,27,13,25,12,35,1390,10.884172661870503,4,2,1,1,8,3,0,4,5,4,1
1902,14388,5,1,6,30,12,0,330,43.6,4,3,0,0,8,2,6,3,10,4,1
1903,4544,4,6,6,0,8,45,165,27.53939393939394,4,0,2,4,5,0,10,21,10,4,1
1904,5198,4,12,11,10,14,5,175,29.702857142857145,4,0,2,4,5,0,10,21,10,4,1
1905,7503,5,18,9,15,1,30,975,7.695384615384615,3,2,1,0,8,3,6,6,10,4,1
1906,12314,3,1,15,45,20,15,270,45.60740740740741,2,0,5,0,8,0,12,7,10,4,1
1907,8372,5,15,13,0,19,15,375,22.325333333333333,1,2,1,0,8,3,6,6,10,4,1
1908,14781,5,21,16,30,23,35,425,34.77882352941177,4,3,0,0,8,2,6,3,10,4,1
1909,8016,6,24,19,50,22,50,180,44.53333333333333,4,0,2,4,8,0,10,21,10,4,1
1910,6297,3,12,7,55,10,15,140,44.97857142857143,3,1,4,4,8,4,7,21,10,4,1
1911,14388,5,1,8,25,9,20,1495,9.62408026755853,4,3,0,0,8,2,6,3,10,4,1
1912,6393,6,1,7,25,13,35,370,17.278378378378378,2,2,1,0,8,3,0,6,10,4,1
1913,14939,6,9,21,10,10,5,775,19.276129032258066,4,3,0,0,8,2,6,3,10,4,1
1914,14781,5,21,8,25,19,50,685,21.57810218978102,4,3,0,0,8,2,6,3,10,4,1
1915,14871,3,6,7,30,21,0,810,18.35925925925926,3,2,1,0,8,3,6,6,10,4,1
1916,4319,4,6,9,30,12,20,170,25.405882352941177,8,0,2,4,7,0,10,21,10,4,1
1917,13067,5,15,17,0,9,45,1005,13.001990049751244,4,3,0,0,8,2,10,3,10,4,1
1918,26890,3,1,16,55,8,15,920,29.22826086956522,4,0,5,0,8,0,6,7,10,4,1
1919,9134,3,15,7,0,13,15,375,24.357333333333333,4,0,5,0,5,0,6,7,10,4,1
1920,3943,4,3,21,15,0,15,180,21.905555555555555,3,0,2,4,8,0,10,21,10,4,1
1921,8879,6,24,7,0,19,15,735,12.080272108843538,1,2,1,0,8,3,6,6,10,4,1
1922,14571,5,24,18,55,12,0,1025,14.21560975609756,4,3,0,0,8,2,6,3,10,4,1
1923,5644,6,15,9,35,12,10,155,36.41290322580645,3,3,0,4,8,2,5,21,10,4,1
1924,9663,6,9,6,30,4,40,1330,7.265413533834587,4,3,0,0,5,2,6,3,10,4,1
1925,14571,6,9,14,5,23,35,570,25.563157894736843,4,3,0,0,8,2,6,3,10,4,1
1926,3971,6,9,21,10,0,5,175,22.69142857142857,8,0,2,4,8,0,10,21,10,4,1
1927,17024,3,6,9,0,18,50,590,28.854237288135593,4,2,1,0,8,3,6,6,10,4,1
1928,3841,5,15,17,10,19,40,150,25.606666666666666,8,3,0,4,7,2,5,21,10,4,1
1929,12898,5,27,19,45,19,0,1395,9.245878136200718,4,2,1,0,5,3,6,6,10,4,1
1930,13376,6,6,14,35,4,25,830,16.11566265060241,4,2,1,1,8,3,29,4,5,4,1
1931,9905,6,15,21,25,12,35,910,10.884615384615385,4,2,1,1,5,3,16,4,5,4,1
1932,13587,6,15,8,0,21,0,780,17.41923076923077,6,2,1,0,8,3,6,6,10,4,1
1933,7740,6,24,6,0,21,0,900,8.6,6,2,1,0,8,3,6,6,10,4,1
1934,9794,5,21,6,0,12,35,395,24.79493670886076,6,2,1,0,8,3,6,6,10,4,1
1935,17471,3,6,22,50,21,20,1350,12.941481481481482,4,0,5,0,8,0,6,7,10,4,1
1936,15129,3,9,13,45,4,25,880,17.192045454545454,4,2,1,1,5,3,19,4,5,4,1
1937,11467,5,1,9,35,14,25,1730,6.628323699421966,4,3,0,0,8,2,10,3,10,4,1
1938,6528,6,12,14,35,14,35,1440,4.533333333333333,1,3,0,0,8,2,28,3,10,4,1
1939,8266,6,27,7,30,19,15,705,11.724822695035462,6,2,1,0,8,3,6,6,10,4,1
1940,6442,3,6,6,40,22,20,940,6.853191489361702,3,2,1,0,8,3,15,6,10,4,1
1941,10262,6,12,22,50,12,35,825,12.43878787878788,4,2,1,0,5,3,6,6,10,4,1
1942,17501,3,1,7,10,8,35,85,205.89411764705883,4,4,3,4,8,1,15,21,10,4,1
1943,8273,5,24,6,10,8,55,165,50.13939393939394,1,0,2,4,8,0,10,21,10,4,1
1944,10703,3,21,18,30,19,15,1485,7.207407407407407,1,2,1,1,8,3,27,4,5,4,1
1945,8510,6,15,10,0,1,30,930,9.150537634408602,6,2,1,0,8,3,6,6,10,4,1
1946,2754,3,15,20,5,21,35,90,30.6,3,4,3,4,8,1,15,21,10,4,1
1947,2227,5,18,21,20,22,50,90,24.744444444444444,3,4,3,4,8,1,15,21,10,4,1
1948,18275,6,27,17,50,1,30,460,39.72826086956522,6,2,1,1,8,3,21,4,5,4,1
1949,6356,4,21,8,45,13,15,270,23.54074074074074,8,2,1,0,7,3,32,6,10,4,1
1950,14781,5,15,14,5,20,45,400,36.9525,4,3,0,0,8,2,6,3,10,4,1
1951,13029,5,27,9,40,12,35,1615,8.06749226006192,4,2,1,1,5,3,23,4,5,4,1
1952,4340,5,1,11,40,14,30,170,25.529411764705884,2,0,2,4,8,0,10,21,10,4,1
1953,12224,6,12,17,30,13,45,1215,10.060905349794238,1,3,0,1,8,2,10,6,3,4,1
1954,10844,5,24,16,30,18,15,1545,7.0187702265372165,4,3,0,0,5,2,6,3,10,4,1
1955,4174,4,15,9,35,12,20,165,25.296969696969697,3,3,0,4,8,2,5,21,10,4,1
1956,14887,3,1,17,0,22,55,1795,8.293593314763232,1,0,5,1,8,0,15,25,6,4,1
1957,12853,4,9,9,0,19,15,615,20.899186991869918,6,2,1,0,8,3,6,6,10,4,1
1958,3383,5,15,11,10,13,55,165,20.503030303030304,0,0,2,4,8,0,10,21,10,4,1
1959,11111,3,1,11,40,14,35,175,63.49142857142857,2,0,5,4,8,0,10,21,10,4,1
1960,7229,4,1,17,45,20,45,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
1961,4030,5,6,17,45,20,45,180,22.38888888888889,4,0,2,4,5,0,10,21,10,4,1
1962,14871,3,3,15,0,1,35,635,23.418897637795276,3,2,1,0,8,3,6,6,10,4,1
1963,12898,5,27,19,45,4,25,520,24.803846153846155,4,2,1,0,5,3,6,6,10,4,1
1964,14533,5,18,11,30,19,15,465,31.253763440860215,6,2,1,0,8,3,6,6,10,4,1
1965,7258,6,6,17,40,8,15,875,8.294857142857143,1,2,1,0,8,3,5,6,10,4,1
1966,4812,4,1,8,45,13,15,270,17.822222222222223,8,2,1,0,8,3,32,6,10,4,1
1967,12384,5,9,9,35,21,5,690,17.94782608695652,4,3,0,0,5,2,10,3,10,4,1
1968,8603,6,6,12,0,7,40,1180,7.290677966101695,1,2,1,1,8,3,23,4,5,4,1
1969,8603,6,6,12,0,19,15,435,19.777011494252875,1,2,1,1,8,3,23,4,5,4,1
1970,14231,3,24,13,55,23,25,570,24.966666666666665,4,3,0,0,8,2,6,3,10,4,1
1971,15129,5,9,23,5,4,25,1760,8.596022727272727,4,2,1,1,8,3,0,4,5,4,1
1972,11410,6,1,20,45,7,10,625,18.256,0,2,1,0,8,3,5,6,10,4,1
1973,12725,3,12,8,50,9,25,1475,8.627118644067796,1,0,5,1,8,0,6,2,6,4,1
1974,13292,6,9,9,35,12,35,1620,8.204938271604938,4,2,1,1,8,3,16,4,5,4,1
1975,3873,4,24,6,55,9,30,155,24.98709677419355,8,3,0,4,8,2,5,21,10,4,1
1976,3850,6,15,7,55,10,15,140,27.5,3,1,4,4,8,4,7,21,10,4,1
1977,8479,6,9,11,35,18,50,435,19.491954022988505,8,3,0,0,8,2,26,3,10,4,1
1978,14151,5,24,9,35,23,35,840,16.84642857142857,4,3,0,0,8,2,10,3,10,4,1
1979,5228,4,24,6,10,8,55,165,31.684848484848484,1,0,2,4,8,0,10,21,10,4,1
1980,9397,6,9,7,10,9,5,1555,6.043086816720257,10,3,0,0,8,2,10,3,10,4,1
1981,4995,6,18,7,5,8,30,85,58.76470588235294,4,4,3,4,5,1,15,21,10,4,1
1982,10651,6,1,19,45,19,15,1410,7.5539007092198585,1,2,1,1,8,3,0,4,5,4,1
1983,4282,4,3,4,55,7,45,170,25.188235294117646,0,0,2,4,8,0,10,21,10,4,1
1984,10697,5,21,8,20,21,50,810,13.206172839506173,1,3,0,1,8,2,23,4,3,4,1
1985,9314,5,21,9,35,14,25,1730,5.383815028901734,4,3,0,0,5,2,10,3,10,4,1
1986,3540,6,27,5,15,7,40,145,24.413793103448278,3,1,4,4,8,4,7,21,10,4,1
1987,9443,6,12,16,40,19,15,1595,5.920376175548589,1,2,1,1,8,3,0,4,5,4,1
1988,15147,3,6,7,30,15,30,480,31.55625,6,2,1,0,8,3,6,6,10,4,1
1989,8016,6,27,8,20,11,20,180,44.53333333333333,4,0,2,4,8,0,10,21,10,4,1
1990,2437,5,24,21,20,22,50,90,27.07777777777778,3,4,3,4,8,1,15,21,10,4,1
1991,6104,5,27,10,35,1,30,895,6.820111731843576,3,2,1,0,8,3,6,6,10,4,1
1992,1965,6,6,22,45,0,15,90,21.833333333333332,8,4,3,4,7,1,15,21,10,4,1
1993,7408,6,12,13,0,21,0,480,15.433333333333334,6,2,1,0,8,3,6,6,10,4,1
1994,4049,6,18,6,25,7,55,90,44.98888888888889,3,4,3,4,8,1,15,21,10,4,1
1995,8016,6,1,19,50,22,50,180,44.53333333333333,4,0,2,4,8,0,10,21,10,4,1
1996,10197,5,9,7,0,19,0,720,14.1625,6,2,1,0,8,3,6,6,10,4,1
1997,10844,5,1,21,10,8,15,665,16.306766917293235,4,3,0,0,5,2,6,3,10,4,1
1998,12692,6,9,17,0,19,10,1570,8.08407643312102,4,3,0,0,8,2,10,3,10,4,1
1999,14781,5,6,8,25,16,20,475,31.117894736842103,4,3,0,0,8,2,6,3,10,4,1
2000,7335,5,24,23,30,7,45,495,14.818181818181818,2,3,0,0,8,2,6,3,10,4,1
2001,7229,5,27,8,20,11,20,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
2002,4353,3,24,21,10,0,5,175,24.874285714285715,10,0,5,4,8,0,10,21,10,4,1
2003,13941,5,18,20,0,8,15,735,18.96734693877551,4,3,0,0,8,2,6,3,10,4,1
2004,12295,3,12,9,45,14,25,280,43.910714285714285,4,0,5,0,8,0,28,7,10,4,1
2005,12898,5,27,22,50,12,35,825,15.633939393939395,4,2,1,0,5,3,6,6,10,4,1
2006,7927,5,9,7,10,22,40,930,8.523655913978494,10,3,0,0,8,2,10,3,10,4,1
2007,4483,4,15,23,55,2,45,170,26.370588235294118,0,0,2,4,8,0,10,21,10,4,1
2008,19225,3,6,11,40,18,25,405,47.46913580246913,4,0,5,0,8,0,6,7,10,4,1
2009,4692,4,24,7,25,13,35,370,12.68108108108108,2,2,1,0,8,3,0,6,10,4,1
2010,13555,3,18,21,25,9,30,725,18.69655172413793,4,0,5,0,8,0,6,7,10,4,1
2011,6270,4,9,15,0,1,30,630,9.952380952380953,3,2,1,0,8,3,6,6,10,4,1
2012,13584,5,6,18,55,16,20,1285,10.571206225680934,4,3,0,0,8,2,6,3,10,4,1
2013,13180,3,21,16,10,18,50,1600,8.2375,4,2,1,1,8,3,28,4,5,4,1
2014,14151,5,12,20,25,18,0,1295,10.927413127413127,4,3,0,0,8,2,10,3,10,4,1
2015,6216,5,12,6,0,9,10,190,32.71578947368421,10,2,1,4,8,3,8,21,10,4,1
2016,15135,3,3,7,30,18,50,680,22.25735294117647,6,2,1,0,8,3,6,6,10,4,1
2017,15136,3,6,11,30,21,0,570,26.55438596491228,6,2,1,0,5,3,6,6,10,4,1
2018,10262,6,27,2,15,19,0,1005,10.210945273631841,4,2,1,0,5,3,6,6,10,4,1
2019,12384,5,18,9,35,22,5,750,16.512,4,3,0,0,5,2,10,3,10,4,1
2020,9314,4,1,9,35,19,10,575,16.198260869565217,4,3,0,0,5,2,10,3,10,4,1
2021,9314,5,6,17,0,18,0,1500,6.209333333333333,4,3,0,0,5,2,10,3,10,4,1
2022,10454,6,1,9,0,19,15,615,16.99837398373984,1,2,1,0,8,3,6,6,10,4,1
2023,8372,5,18,23,0,7,40,520,16.1,1,2,1,0,8,3,6,6,10,4,1
2024,11848,3,9,19,45,4,25,520,22.784615384615385,4,2,1,0,5,3,6,6,10,4,1
2025,6416,6,1,8,30,21,0,750,8.554666666666666,3,2,1,0,8,3,6,6,10,4,1
2026,3342,4,1,9,10,10,40,90,37.13333333333333,3,4,3,4,8,1,15,21,10,4,1
2027,10118,6,6,6,30,7,25,1495,6.767892976588628,4,3,0,1,5,2,6,22,3,4,1
2028,14960,6,12,16,45,12,30,1185,12.624472573839663,1,3,0,1,8,2,11,7,3,4,1
2029,6818,6,15,5,5,16,10,665,10.25263157894737,3,2,1,0,8,3,15,6,10,4,1
2030,5510,6,12,14,15,16,45,150,36.733333333333334,1,3,0,4,8,2,5,21,10,4,1
2031,14388,5,21,6,30,9,20,1610,8.93664596273292,4,3,0,0,8,2,6,3,10,4,1
2032,7038,6,3,14,55,22,30,455,15.468131868131868,6,2,1,0,8,3,15,6,10,4,1
2033,8266,5,9,8,45,19,15,630,13.12063492063492,6,2,1,0,8,3,6,6,10,4,1
2034,14300,6,27,18,20,19,0,1480,9.662162162162161,4,2,1,1,8,3,1,4,5,4,1
2035,8366,5,9,9,25,7,55,1350,6.197037037037037,1,3,0,0,8,2,6,3,10,4,1
2036,17261,3,6,22,50,10,25,695,24.835971223021584,4,0,5,0,8,0,6,7,10,4,1
2037,8452,6,6,7,10,9,5,1555,5.435369774919614,10,3,0,0,8,2,10,3,10,4,1
2038,8567,4,1,15,10,20,30,320,26.771875,3,3,0,0,8,2,11,3,10,4,1
2039,9646,6,15,7,5,22,30,925,10.428108108108107,6,2,1,0,8,3,15,6,10,4,1
2040,8341,4,9,22,0,19,15,1275,6.5419607843137255,1,2,1,1,8,3,12,4,5,4,1
2041,12373,5,9,17,30,19,0,1530,8.086928104575163,4,2,1,0,5,3,6,6,10,4,1
2042,3543,6,21,17,45,20,5,140,25.307142857142857,8,1,4,4,7,4,7,21,10,4,1
2043,13994,6,9,17,0,23,35,395,35.42784810126582,4,3,0,0,5,2,10,3,10,4,1
2044,4777,3,24,4,0,6,50,170,28.1,3,0,5,4,8,0,10,21,10,4,1
2045,7038,6,1,14,55,22,30,455,15.468131868131868,6,2,1,0,8,3,15,6,10,4,1
2046,3175,4,3,16,55,18,25,90,35.27777777777778,3,4,3,4,8,1,15,21,10,4,1
2047,7408,6,9,10,0,21,0,660,11.224242424242425,6,2,1,0,8,3,6,6,10,4,1
2048,3943,6,15,21,15,0,15,180,21.905555555555555,3,0,2,4,8,0,10,21,10,4,1
2049,15974,3,6,8,0,4,25,1225,13.04,4,2,1,0,8,3,6,6,10,4,1
2050,3873,5,27,6,55,9,30,155,24.98709677419355,8,3,0,4,8,2,5,21,10,4,1
2051,4423,4,15,10,10,13,0,170,26.01764705882353,3,0,2,4,8,0,10,21,10,4,1
2052,15129,5,27,9,40,4,25,1125,13.448,4,2,1,1,8,3,23,4,5,4,1
2053,8285,3,21,8,25,21,0,755,10.973509933774835,3,2,1,0,8,3,6,6,10,4,1
2054,3100,6,6,6,20,7,40,80,38.75,1,4,3,4,8,1,15,21,10,4,1
2055,25430,3,1,8,50,9,25,1475,17.240677966101696,1,0,5,1,8,0,6,2,6,4,1
2056,2385,3,18,13,10,14,30,80,29.8125,8,4,3,4,7,1,15,21,10,4,1
2057,11316,6,6,10,20,17,35,435,26.013793103448275,4,3,0,0,8,2,11,3,10,4,1
2058,10262,6,15,2,15,19,0,1005,10.210945273631841,4,2,1,0,5,3,6,6,10,4,1
2059,7662,5,24,5,50,13,15,445,17.217977528089886,1,3,0,1,8,2,20,1,3,4,1
2060,14231,3,24,16,55,19,40,1605,8.866666666666667,4,3,0,0,8,2,6,3,10,4,1
2061,6838,6,9,9,15,21,0,705,9.699290780141844,3,2,1,0,8,3,6,6,10,4,1
2062,13376,6,15,6,45,4,25,1300,10.28923076923077,4,2,1,1,8,3,29,4,5,4,1
2063,10262,6,24,15,0,19,0,1680,6.108333333333333,4,2,1,0,5,3,6,6,10,4,1
2064,8574,3,27,7,30,15,30,480,17.8625,3,2,1,0,8,3,6,6,10,4,1
2065,7832,3,9,21,25,7,40,615,12.734959349593495,4,0,5,0,5,0,6,7,10,4,1
2066,12192,6,24,3,50,19,0,910,13.397802197802198,6,2,1,0,8,3,6,6,10,4,1
2067,4050,6,15,10,20,11,50,90,45.0,4,4,3,4,5,1,15,21,10,4,1
2068,6722,4,12,7,45,10,40,175,38.41142857142857,2,0,2,4,8,0,10,21,10,4,1
2069,10844,6,9,20,0,16,20,1220,8.888524590163934,4,3,0,0,5,2,6,3,10,4,1
2070,7408,6,15,7,0,21,0,840,8.81904761904762,6,2,1,0,8,3,6,6,10,4,1
2071,14189,3,21,20,50,4,25,455,31.184615384615384,4,2,1,0,8,3,6,6,10,4,1
2072,3841,5,24,17,10,19,40,150,25.606666666666666,8,3,0,4,7,2,5,21,10,4,1
2073,8586,5,9,14,5,4,40,875,9.81257142857143,4,3,0,0,5,2,6,3,10,4,1
